YEAR;EARNED_PREMIUM;INSTALLMENT;GENDER;AGE_DRIVER;AGE_LICENSE;AGE_ADD_DRIVER;AGE_VEHICLE;CITIES;BRAND_TEXT;HPOWER;FUEL;VALUE_VEHICLE;POSTCODE;N_CLAIMS;INCURR_COST;EXPOSURE;ANTPOL;pesopot;DES_ZONE2;DES_ZONE;FUEL2
2011;22.44532815;2;1;42;20;9999;11;3;FIAT;4;D;11701.710;03014;0;0;1;1;20.31746032;Urbano;Capital;D
2011;13.36695652;3;1;21;1;9999;12;44;SEAT;8;D;16830.000;44600;0;0;0.33;1;11.26363636;Rural;Rural - Tam 4;D
2011;5.465126582;1;1;35;8;9999;11;31;OPEL;7;D;19472.790;31261;0;0;0.26;1;14.3;Rural;Rural - Tam 2;D
2011;32.63431694;1;1;33;2;9999;17;38;FORD;5;D;19674.730;38108;0;0;0.83;1;37.85714286;Rural;Capital;D
2011;27.9373083;2;1;39;21;9999;9;11;CITROEN;5;D;12850.000;11004;0;0;1;1;15.48571429;Urbano;Capital;D
2011;37.39493151;1;2;45;16;9999;11;41;FORD;5;D;14570.000;41950;0;0;1;1;17.10666667;Rural;Influencia;D
2011;21.0780089;1;2;41;22;39;12;33;CITROEN;5;D;15578.230;33314;0;0;1;1;16.47142857;Rural;Corona;D
2011;18.86814208;1;1;40;18;9999;11;15;CITROEN;7;D;17989.900;15703;0;0;0.89;1;14.44444444;SubUrb;Rural - Tam 7;D
2011;8.613398734;1;1;39;17;67;24;38;PEUGEOT;4;G;8414.170;38390;0;0;0.84;1;13.17460317;SubUrb;Rural - Tam 3;G
2011;22.55223744;1;1;72;48;41;12;43;PEUGEOT;8;D;21636.440;43700;0;0;1;1;12.81818182;SubUrb;Rural - Tam 5;D
2011;36.15384312;2;1;40;6;9999;12;14;SKODA;7;D;15476.060;14840;0;0;1;1;14.05555556;Rural;Corona;D
2011;23.80757641;2;1;56;32;9999;14;3;SEAT;8;D;15325.810;03699;0;0;1;1;10.72727273;Rural;Capital;D
2011;28.02448087;1;1;52;15;9999;14;10;CITROEN;5;D;14724.800;10318;0;0;0.83;1;15.57746479;Rural;Rural - Tam 3;D
2011;31.3356621;1;2;28;9;9999;10;28;FORD;7;G;14424.290;28980;0;0;1;1;12.01;SubUrb;Influencia;G
2011;46.92502732;1;1;60;35;9999;9;34;SEAT;10;D;22265.000;34003;0;0;0.82;1;8.673333333;SubUrb;Capital;D
2011;18.95038889;1;1;41;19;9999;12;30;SEAT;7;D;17485.000;30201;0;0;0.43;1;13.68888889;Urbano;Corona;D
2011;23.48508197;1;1;35;17;9999;7;18;RENAULT;8;D;20370.000;18519;0;0;0.84;1;12.54545455;Rural;Rural - Tam 5;D
2011;24.78041096;1;1;30;11;9999;9;10;CITROEN;5;D;14420.000;10900;0;0;1;1;14.6;Rural;Corona;D
2011;16.56245902;1;2;73;31;9999;1;35;RENAULT;5;G;12800.000;35460;0;0;0.84;1;14.53333333;Rural;Rural - Tam 5;G
2011;19.08800546;1;1;33;13;9999;18;25;PEUGEOT;7;G;13974.000;25005;0;0;0.83;1;10.48543689;SubUrb;Capital;G
2011;1.210263197;1;2;31;9;9999;17;7;OPEL;2;G;8576.000;07760;0;0;1;1;18.77777778;Rural;Rural - Tam 5;G
2011;38.63637666;2;1;72;45;35;16;48;AUDI;8;D;25302.610;48970;0;0;1;1;12.27272727;SubUrb;Corona;D
2011;20.21443162;1;1;37;16;9999;11;7;FORD;7;D;14424.290;07141;0;0;1;1;14.28888889;Rural;Rural - Tam 5;D
2011;26.55164848;1;1;54;27;9999;15;8;OPEL;6;D;16726.170;08970;0;0;1;1;17.01219512;SubUrb;Influencia;D
2011;19.95966188;1;1;60;40;9999;11;3;FORD;8;D;20950.000;03204;0;0;1;1;11.03478261;Urbano;Corona;D
2011;38.93049225;1;2;36;10;9999;4;8;FIAT;7;D;16678.090;08303;0;0;1;1;15.27173913;SubUrb;Influencia;D
2011;21.84639344;1;1;34;16;9999;11;8;ROVER;11;G;18560.000;08507;0;0;0.84;1;6.8125;;Rural - Tam 2;G
2011;51.62780799;1;2;31;7;9999;8;48;BMW;9;D;29299.340;48460;0;0;1;1;11.28676471;Rural;Rural - Tam 2;D
2011;38.9104918;1;1;37;19;9999;8;30;RENAULT;8;D;30044.000;30700;0;0;0.84;1;14.19130435;Rural;Corona;D
2011;25.13189939;1;2;47;11;9999;9;41;FORD;5;D;13920.000;41400;0;0;1;1;15.83823529;SubUrb;Rural - Tam 5;D
2011;62.75508197;1;1;58;39;9999;14;20;TOYOTA;12;D;60295.000;20213;0;0;0.84;1;12.25490196;Rural;Rural - Tam 2;D
2011;11.94590164;1;1;53;20;9999;13;35;HYUNDAI;6;G;9604.170;35016;0;0;0.86;1;11.35294118;Urbano;Capital;G
2011;26.82722434;1;1;63;42;9999;15;33;CITROEN;7;D;20915.220;33820;0;0;1;1;13.60869565;Rural;Corona;D
2011;15.20095345;1;2;61;39;9999;7;29;NISSAN;6;G;12350.000;29140;0;0;1;1;11.25;Rural;Capital;G
2011;15.45974077;1;2;39;17;9999;8;29;FIAT;4;G;11505.000;29688;0;0;1;1;14.58333333;Rural;Rural - Tam 5;G
2011;21.4536368;1;2;47;20;9999;13;36;CITROEN;4;D;11028.570;36817;0;0;1;1;15.68965517;Rural;Influencia;D
2011;8.123406593;2;2;38;15;9999;8;30;SEAT;5;G;13000.000;30163;0;0;0.34;1;13.78666667;Rural;Capital;G
2011;13.72770492;1;2;60;30;9999;10;3;FIAT;7;D;14690.000;03660;0;0;0.85;1;12.9;SubUrb;Rural - Tam 5;D
2011;38.37724243;2;1;31;13;9999;12;33;SEAT;8;D;18610.000;33720;0;0;1;1;11.26363636;Rural;Rural - Tam 2;D
2011;15.24477611;1;2;32;13;9999;12;12;PEUGEOT;7;D;13390.550;12002;0;0;1;1;12.72222222;SubUrb;Capital;D
2011;23.06647511;1;2;54;32;9999;8;33;MITSUBISHI;7;G;15209.000;33202;0;0;1;1;12.09183673;Urbano;Influencia;G
2011;18.89828251;1;1;33;15;9999;7;46;FORD;7;D;18325.000;46701;0;0;1;1;12.66972477;Rural;Rural - Tam 6;D
2011;22.13102107;1;1;53;32;52;9;36;CITROEN;5;D;14145.000;36720;0;0;1;1;14.6;Rural;Rural - Tam 4;D
2011;14.46608658;1;2;63;42;9999;7;7;VOLKSWAGEN;5;G;11510.000;07198;0;0;1;1;12.66666667;Urbano;Capital;G
2011;27.94520885;1;1;62;42;9999;8;2;ROVER;7;G;16480.000;02510;0;0;1;1;10.13761468;Rural;Capital;G
2011;18.31254151;1;2;29;5;9999;4;38;CITROEN;7;D;21360.260;38760;0;0;1;1;15.63333333;Rural;Rural - Tam 4;D
2011;53.14951794;2;1;30;6;9999;6;41;FORD;8;D;20505.000;41920;0;0;1;1;11.92173913;Rural;Corona;D
2011;28.61679025;1;1;43;8;9999;12;17;CITROEN;7;D;17279.100;17820;0;0;1;1;13.33333333;Rural;Rural - Tam 4;D
2011;21.98125668;1;2;43;17;9999;13;30;DAEWOO;7;G;13192.220;30620;0;0;1;1;11.52830189;Rural;Corona;G
2011;33.1809822;2;1;35;12;9999;19;17;CITROEN;5;D;15940.100;17487;0;0;1;1;20.6;Rural;Rural - Tam 3;D
2011;19.27341433;1;1;38;20;9999;13;32;SEAT;7;D;13021.470;32005;0;0;1;1;12.72222222;SubUrb;Capital;D
2011;16.71338798;1;1;41;22;9999;16;33;FORD;5;G;11329.080;33600;0;0;0.92;1;12.53333333;SubUrb;Corona;G
2011;22.15769092;1;2;49;31;53;7;12;CITROEN;7;D;18980.000;12530;0;0;1;1;13.96666667;SubUrb;Influencia;D
2011;21.30750476;1;1;51;8;9999;16;31;FORD;6;D;19905.520;31780;0;0;0.42;1;19.60526316;Rural;Rural - Tam 2;D
2011;7.135970588;3;1;49;19;25;15;28;AUDI;11;G;35200.000;28350;0;0;0.03;1;8.705882353;Rural;Influencia;G
2011;24.97788154;1;2;34;6;9999;4;35;VOLKSWAGEN;5;G;14273.800;35500;0;0;1;1;17.68;Rural;Rural - Tam 5;G
2011;41.08172094;1;1;47;28;9999;11;8;OPEL;8;D;26023.820;08402;0;0;1;1;15.53043478;;Influencia;D
2011;29.21105668;1;1;45;27;9999;14;7;VOLVO;7;D;21696.540;07007;0;0;1;1;15.27777778;Urbano;Capital;D
2011;23.92686953;1;1;48;24;9999;5;17;OPEL;7;G;16420.000;17852;0;0;1;1;12.38095238;Rural;Rural - Tam 1;G
2011;3.378651685;3;1;40;12;9999;1;29;FORD;5;D;14300.000;29002;0;0;0.09;1;18.66666667;Urbano;Capital;D
2011;9.162391304;3;1;22;4;9999;10;33;OPEL;5;D;14530.000;33600;0;0;0.34;1;17.06666667;SubUrb;Corona;D
2011;16.54448087;1;1;51;31;9999;6;30;PEUGEOT;5;D;11410.000;30593;0;0;0.84;1;13.9;Rural;Corona;D
2011;24.5213242;1;2;50;30;9999;10;8;SMART;1;D;14650.000;08198;0;0;1;1;18.04878049;;Corona;D
2011;46.14384647;1;1;49;30;20;15;45;CITROEN;7;D;15373.890;45350;0;0;1;1;12.78888889;Rural;Rural - Tam 2;D
2011;18.92921644;1;2;51;26;9999;11;28;OPEL;5;G;8459.250;28860;0;0;1;1;10.4;Rural;Corona;G
2011;12.11710383;1;2;36;18;9999;1;13;DACIA;5;D;9725.000;13200;0;0;0.85;1;14.73333333;Rural;Rural - Tam 4;D
2011;20.26689498;1;2;37;18;9999;12;2;PEUGEOT;5;D;11178.830;02630;0;0;1;1;14.42857143;Rural;Corona;D
2011;32.74180455;1;1;59;36;9999;5;35;KIA;10;G;16480.000;35211;0;0;1;1;8.566433566;Rural;Corona;G
2011;46.3610929;1;1;55;33;9999;6;30;FIAT;9;D;33745.000;30892;0;0;0.85;1;13.63235294;Rural;Corona;D
2011;7.110604396;2;1;32;12;9999;6;39;CHEVROLET-GM;5;G;9695.000;39012;0;0;0.35;1;13.75;Urbano;Capital;G
2011;11.23461538;2;1;40;20;9999;9;8;FORD;9;G;21636.440;08397;0;0;0.35;1;10.76335878;Rural;Rural - Tam 5;G
2011;3.319616438;1;2;55;34;9999;11;3;AUDI;7;G;20404.360;03202;0;0;1;1;11.53465347;Urbano;Corona;G
2011;21.70293333;1;1;37;19;9999;15;8;RENAULT;7;G;13432.620;08170;0;0;0.34;1;11.72222222;SubUrb;Influencia;G
2011;38.11169908;1;1;53;35;9999;6;33;VOLKSWAGEN;6;D;21173.480;33509;0;0;1;1;20.05813953;Rural;Rural - Tam 4;D
2011;20.0339011;2;1;45;19;9999;20;6;MERCEDES;5;D;20878.680;06180;0;0;0.35;1;15.73333333;Rural;Capital;D
2011;12.57514599;1;1;55;25;26;13;8;ROVER;7;G;13126.000;08940;0;0;0.59;1;9.902912621;SubUrb;Influencia;G
2011;1.855898734;1;1;52;32;9999;17;8;PEUGEOT;5;D;14935.030;08930;0;0;0.07;1;15.49295775;SubUrb;Corona;D
2011;44.33639344;1;1;48;16;9999;4;38;TOYOTA;11;D;38900.000;38530;0;0;1;1;11.90184049;Rural;Rural - Tam 4;D
2011;7.162121622;1;1;56;37;9999;16;8;RENAULT;4;D;12350.800;08230;0;0;0.22;1;17.45454545;SubUrb;Influencia;D
2011;34.03178082;1;1;43;22;9999;9;8;CITROEN;7;D;18250.000;08301;0;0;1;1;14.56666667;SubUrb;Influencia;D
2011;11.375;2;1;42;10;9999;16;43;VOLKSWAGEN;7;D;18342.890;43203;0;0;0.1;1;14.05555556;SubUrb;Corona;D
2011;20.24890845;1;1;55;37;9999;20;30;CITROEN;4;D;12068.320;30500;0;0;1;1;16.16666667;Rural;Corona;D
2011;22.02296946;2;1;31;7;9999;8;29;FORD;7;D;17890.000;29670;0;0;1;1;13.16;Rural;Rural - Tam 7;D
2011;9.839010989;2;1;59;38;9999;20;13;OPEL;6;G;12026.250;13240;0;0;0.35;1;12.13414634;Rural;Rural - Tam 4;G
2011;15.55775735;2;1;35;17;9999;16;19;RENAULT;5;D;13883.380;19200;0;0;0.23;1;17.38461538;Rural;Rural - Tam 5;D
2011;15.66366667;1;1;49;29;9999;8;32;AUDI;7;G;26689.000;32001;0;0;0.75;1;13.66666667;SubUrb;Capital;G
2011;16.83934426;1;1;34;13;9999;6;15;PEUGEOT;8;G;16150.000;15630;0;0;0.88;1;11.70909091;Rural;Rural - Tam 2;G
2011;24.49152811;1;1;66;40;9999;9;15;OPEL;7;G;16810.000;15189;0;0;1;1;12.24;Rural;Rural - Tam 5;G
2011;53.83525;1;1;59;38;9999;13;13;RENAULT;4;D;10998.520;13700;0;0;0.05;1;17.45454545;Rural;Rural - Tam 5;D
2011;12.00469298;1;2;45;20;9999;11;48;OPEL;5;D;10241.250;48010;0;0;0.84;1;17.23076923;Urbano;Capital;D
2011;36.65596182;1;1;66;41;9999;11;42;CITROEN;5;D;15250.000;42200;0;0;1;1;17.84507042;Rural;Rural - Tam 3;D
2011;27.29052586;1;1;67;45;9999;11;36;CITROEN;5;D;15067.370;36418;0;0;1;1;16.32394366;Rural;Rural - Tam 4;D
2011;22.73092896;1;1;46;28;9999;10;48;FORD;7;D;17890.000;48014;0;0;0.89;1;13.16;Urbano;Capital;D
2011;12.06406685;1;2;37;17;26;10;43;FORD;5;D;12450.000;43006;0;0;0.84;1;16.94117647;SubUrb;Capital;D
2011;26.49167393;1;1;42;17;9999;7;12;VOLKSWAGEN;7;D;23120.000;12540;0;0;1;1;13.61;SubUrb;Influencia;D
2011;31.75749719;1;1;40;22;9999;8;18;FORD;8;D;22550.000;18339;0;0;1;1;12.33043478;Rural;Rural - Tam 2;D
2011;14.4420018;1;2;66;37;9999;12;12;FORD;7;G;12020.240;12520;0;0;1;1;11.71;Rural;Rural - Tam 4;G
2011;23.0402572;1;2;46;28;9999;7;18;CITROEN;7;D;22290.000;18120;0;0;1;1;14.33333333;Rural;Rural - Tam 3;D
2011;23.80114799;1;1;47;29;9999;12;17;FIAT;7;D;18090.460;17457;0;0;1;1;13.76190476;Rural;Rural - Tam 2;D
2011;21.59672868;1;1;50;31;23;4;8;HYUNDAI;7;G;13950.000;08917;0;0;1;1;10.1;SubUrb;Influencia;G
2011;36.51934426;1;1;54;29;9999;9;45;RENAULT;5;D;14340.000;45600;0;0;0.86;1;17.07692308;SubUrb;Rural - Tam 6;D
2011;21.03362572;1;1;32;13;9999;11;8;FORD;7;D;14724.800;08303;0;0;1;1;14.38888889;SubUrb;Influencia;D
2011;33.62811752;1;1;72;46;9999;10;43;AUDI;13;G;45040.000;43005;0;0;1;1;6.977272727;SubUrb;Capital;G
2011;28.86913181;2;1;77;40;9999;10;15;OPEL;7;D;15097.420;15403;0;0;1;1;13.25;SubUrb;Rural - Tam 7;D
2011;44.45471922;1;1;56;38;9999;13;3;MITSUBISHI;9;D;29721.010;03501;0;0;1;1;14.84;;Rural - Tam 6;D
2011;30.73939891;1;1;45;24;9999;8;43;SUZUKI;7;D;24495.530;43340;0;0;0.86;1;13.80733945;Rural;Rural - Tam 2;D
2011;33.52648352;2;1;36;16;9999;20;45;RENAULT;7;G;11857.970;45662;0;0;0.86;1;9.299065421;Rural;Rural - Tam 2;G
2011;69.00386983;2;1;47;28;9999;6;29;MERCEDES;13;D;53900.000;29730;0;0;1;1;9.419642857;Urbano;Corona;D
2011;15.20844828;2;1;44;23;9999;7;18;MERCEDES;11;G;36144.870;18007;0;0;0.33;1;8.374233129;Urbano;Capital;G
2011;37.64523684;2;1;55;30;9999;4;23;PEUGEOT;5;D;15350.000;23700;0;0;0.86;1;16.94285714;SubUrb;Rural - Tam 6;D
2011;24.93765183;1;1;39;12;9999;18;34;FORD;7;G;11593.520;34003;0;0;1;1;10.72222222;SubUrb;Capital;G
2011;24.18617823;1;1;61;30;9999;10;47;FORD;7;G;12020.240;47013;0;0;1;1;11.71;Urbano;Capital;G
2011;32.67948484;1;1;53;23;9999;18;3;MERCEDES;5;D;16629.400;03179;0;0;1;1;23.86666667;Rural;Rural - Tam 4;D
2011;21.89831472;2;2;61;23;54;13;39;OPEL;3;D;10187.160;39300;0;0;1;1;17.8;SubUrb;Rural - Tam 6;D
2011;24.94562842;1;1;53;33;9999;11;18;SEAT;8;D;17038.690;18009;0;0;1;1;10.65454545;Urbano;Capital;D
2011;20.97928924;1;2;40;21;9999;14;12;RENAULT;7;D;16077.070;12594;0;0;1;1;11.15;Rural;Rural - Tam 2;D
2011;24.85011543;1;1;37;19;9999;5;31;CHEVROLET-GM;10;D;31350.000;31240;0;0;1;1;12.13333333;Rural;Rural - Tam 1;D
2011;9.195180485;1;2;62;26;9999;20;36;PEUGEOT;4;G;7109.970;36500;0;0;1;1;13.90909091;Rural;Rural - Tam 5;G
2011;31.76563328;1;1;45;26;9999;9;48;OPEL;10;G;21960.000;48340;0;0;1;1;10.10204082;Rural;Rural - Tam 3;G
2011;29.46484018;1;2;54;27;9999;4;7;CITROEN;8;D;26680.000;07260;0;0;1;1;13.90909091;Rural;Rural - Tam 2;D
2011;40.88488352;1;1;36;18;9999;8;3;AUDI;10;D;36060.730;03330;0;0;1;1;10.5;Rural;Rural - Tam 5;D
2011;32.52150186;1;2;37;7;9999;5;36;CITROEN;5;D;15280.000;36950;0;0;1;1;17.84507042;SubUrb;Rural - Tam 4;D
2011;2.540454545;1;1;48;23;9999;18;26;NISSAN;5;D;17074.750;26120;0;0;0.1;1;19.73333333;Rural;Rural - Tam 2;D
2011;39.82872139;2;1;54;20;9999;5;11;RENAULT;9;D;22000.000;11693;0;0;1;1;9.615384615;Rural;Rural - Tam 3;D
2011;33.65259795;1;1;38;8;9999;13;22;FORD;7;D;18841.730;22400;0;0;1;1;16.28888889;Rural;Rural - Tam 4;D
2011;13.49691594;1;2;42;18;9999;8;15;ROVER;7;G;13126.000;15160;0;0;1;1;9.902912621;Rural;Rural - Tam 4;G
2011;27.65289017;2;1;26;8;9999;7;36;CHEVROLET-GM;7;G;14500.000;36812;0;0;0.84;1;10.77981651;Rural;Influencia;G
2011;23.60854817;1;1;45;24;9999;11;48;NISSAN;8;D;16317.480;48007;0;0;1;1;12.27272727;Urbano;Capital;D
2011;72.11677888;2;1;43;24;9999;14;30;SAAB;11;G;33055.670;30710;0;0;1;1;9.729411765;Rural;Corona;G
2011;18.68677558;1;2;50;20;9999;18;48;FORD;7;G;14742.830;48150;0;0;1;1;10.31428571;Rural;Corona;G
2011;12.70537037;1;2;45;17;23;14;12;PEUGEOT;5;D;12801.560;12200;0;0;0.86;1;16.5;Rural;Corona;D
2011;35.97646409;2;1;29;9;9999;11;7;BMW;8;G;22600.000;07004;0;0;1;1;11.95652174;Urbano;Capital;G
2011;0.112236364;1;1;48;28;9999;9;37;SEAT;10;D;22265.000;37008;0;0;0.01;1;8.673333333;Urbano;Capital;D
2011;18.10819672;1;1;33;14;9999;13;18;FORD;7;G;13222.270;18600;0;0;0.86;1;11.97;Rural;Rural - Tam 6;G
2011;59.93809271;2;1;44;26;9999;14;41;PEUGEOT;8;D;21768.660;41900;0;0;1;1;13.54545455;SubUrb;Corona;D
2011;17.52058897;1;2;29;10;9999;10;12;FORD;5;D;13920.000;12006;0;0;1;1;15.83823529;SubUrb;Capital;D
2011;16.33708803;1;1;38;8;66;13;3;RENAULT;4;G;9784.480;03006;0;0;1;1;15;Urbano;Capital;G
2011;25.15228523;2;1;43;9;9999;16;46;RENAULT;7;D;15506.110;46715;0;0;1;1;11.89473684;Rural;Rural - Tam 2;D
2011;7.969672131;1;1;37;17;9999;12;3;FORD;4;G;8714.680;03760;0;0;0.86;1;14.83333333;Rural;Rural - Tam 3;G
2011;22.09622548;1;2;26;6;9999;5;47;PEUGEOT;5;D;11869.990;47164;0;0;1;1;14.98571429;Rural;Rural - Tam 1;D
2011;18.85753125;1;1;55;36;9999;18;41;PEUGEOT;4;D;10776.150;41400;0;0;1;1;14.66666667;SubUrb;Rural - Tam 5;D
2011;32.90286885;1;1;44;25;9999;11;45;RENAULT;9;G;18631.380;45100;0;0;0.86;1;10.54166667;Rural;Rural - Tam 3;G
2011;46.87131148;1;1;44;11;9999;10;17;MITSUBISHI;9;D;24659.000;17520;0;0;0.86;1;14.72;Rural;Rural - Tam 3;D
2011;45.24688525;1;1;64;46;9999;10;22;JEEP-CHRYSLER;10;D;31369.000;22135;0;0;0.86;1;13.22377622;Rural;Rural - Tam 1;D
2011;9.896767123;1;1;58;30;9999;15;15;AUDI;11;G;32875.360;15002;0;0;0.3;1;8.666666667;Urbano;Capital;G
2011;22.44497108;1;1;59;19;21;11;18;DAEWOO;8;G;13522.770;18600;0;0;1;1;10.80909091;Rural;Rural - Tam 6;G
2011;27.6654278;1;1;38;17;9999;15;20;OPEL;6;D;14430.300;20870;0;0;1;1;13.35365854;Rural;Rural - Tam 4;D
2011;25.28293839;1;2;42;12;44;7;17;VOLKSWAGEN;5;D;15580.000;17480;0;0;1;1;15.55714286;Rural;Rural - Tam 4;D
2011;18.52080058;1;2;58;37;9999;18;27;OPEL;3;D;10553.770;27813;0;0;1;1;18.3;Rural;Rural - Tam 4;D
2011;43.27790793;1;2;35;16;9999;5;46;CITROEN;9;D;32000.000;46910;0;0;1;1;11.73913043;SubUrb;Influencia;D
2011;25.00784743;2;1;38;20;9999;9;33;PEUGEOT;7;D;15180.000;33213;0;0;1;1;12.72222222;Urbano;Influencia;D
2011;36.304156;1;1;54;34;9999;13;3;FIAT;7;D;18518.630;03650;0;0;1;1;17.16666667;Rural;Rural - Tam 3;D
2011;57.38670125;1;1;48;30;9999;9;29;JAGUAR;12;G;46850.000;29649;0;0;1;1;8.315;Rural;Influencia;G
2011;12.94433628;1;1;51;32;9999;15;29;RENAULT;4;G;9856.600;29740;0;0;0.86;1;14.5;Rural;Rural - Tam 6;G
2011;39.46486189;1;1;57;39;9999;6;31;MERCEDES;6;D;22341.600;31008;0;0;1;1;20.11363636;Urbano;Capital;D
2011;25.08811475;1;1;36;8;9999;14;8;SEAT;8;D;17531.040;08222;0;0;0.86;1;10.63636364;SubUrb;Influencia;D
2011;14.79734375;1;1;38;19;9999;15;24;CITROEN;7;D;17880.110;24239;0;0;0.68;1;13.91111111;Rural;Rural - Tam 1;D
2011;17.22128244;1;1;47;28;9999;13;30;SSANGYONG;9;D;16077.000;30500;0;0;0.59;1;15.5;Rural;Corona;D
2011;38.99214747;1;1;48;28;9999;14;14;AUDI;10;G;24244.830;14270;0;0;0.84;1;8.333333333;Rural;Rural - Tam 3;G
2011;24.4145169;2;1;56;37;26;11;48;CITROEN;7;D;17549.550;48990;0;0;1;1;13.37777778;SubUrb;Influencia;D
2011;48.09989534;1;1;65;22;9999;12;17;FIAT;7;D;27087.620;17300;0;0;1;1;15.50458716;SubUrb;Rural - Tam 5;D
2011;14.60473434;1;1;60;40;9999;12;38;VOLKSWAGEN;5;G;11533.000;38550;0;0;1;1;12.57333333;Rural;Rural - Tam 2;G
2011;45.55846351;1;1;72;28;9999;8;18;MERCEDES;10;D;31384.850;18600;0;0;1;1;10.30821918;Rural;Rural - Tam 6;D
2011;25.20878015;1;1;42;22;9999;12;38;GALLOPER;7;D;19172.290;38280;0;0;1;1;17.07070707;Rural;Rural - Tam 5;D
2011;53.10424134;1;1;62;42;9999;11;8;VOLKSWAGEN;7;D;22646.140;08392;0;0;1;1;16.04901961;SubUrb;Influencia;D
2011;60.4352459;1;1;37;16;9999;7;41;RENAULT;9;D;29700.000;41740;0;0;0.86;1;14.125;Rural;Rural - Tam 5;D
2011;31.97200359;1;1;59;27;9999;1;32;SUZUKI;9;D;26495.000;32340;0;0;1;1;11.58914729;Rural;Rural - Tam 2;D
2011;6.353318584;2;1;64;39;9999;14;26;AUDI;10;D;36060.730;26530;0;0;0.18;1;10.5;Rural;Rural - Tam 1;D
2011;37.27558425;1;1;46;27;9999;10;41;NISSAN;7;G;13132.110;41700;0;0;1;1;13.77777778;Urbano;Corona;G
2011;25.11809783;2;1;37;16;9999;8;48;NISSAN;8;D;18600.000;48012;0;0;1;1;11.58928571;Urbano;Capital;D
2011;13.46939891;1;1;41;18;9999;4;38;CHEVROLET-GM;7;G;13050.000;38205;0;0;0.86;1;11.78;SubUrb;Capital;G
2011;13.25118966;1;2;46;27;9999;13;27;CITROEN;4;D;10788.170;27891;0;0;0.83;1;15.68965517;Rural;Rural - Tam 2;D
2011;24.22014821;1;1;56;34;9999;16;39;FORD;7;G;14742.830;39438;0;0;1;1;10.31428571;Rural;Rural - Tam 2;G
2011;37.16284768;1;1;65;32;9999;18;34;MERCEDES;5;D;15375.000;34210;0;0;0.77;1;23;Rural;Corona;D
2011;39.79215318;2;2;35;15;9999;7;8;RENAULT;9;D;25510.000;08340;0;0;1;1;11;SubUrb;Influencia;D
2011;13.03930787;2;1;34;16;9999;5;7;SMART;4;G;10645.000;07817;0;0;1;1;14.45454545;Rural;Rural - Tam 2;G
2011;45.25117024;2;2;35;5;9999;8;45;PEUGEOT;7;D;19890.000;45223;0;0;1;1;15.44444444;Rural;Rural - Tam 3;D
2011;19.38494498;1;1;87;38;9999;15;8;FORD;5;G;11545.440;08290;0;0;1;1;12.56;SubUrb;Corona;G
2011;22.33;1;1;42;14;9999;14;8;RENAULT;8;G;19260.000;08717;0;0;0.39;1;11.54545455;;Rural - Tam 1;G
2011;19.95014541;2;1;39;14;9999;19;2;HONDA;9;G;14123.780;02003;0;0;1;1;9.016393443;SubUrb;Capital;G
2011;36.36251366;1;1;38;18;9999;10;35;HYUNDAI;7;D;19592.990;35014;0;0;0.87;1;18.47;Urbano;Capital;D
2011;7.410164835;2;1;48;30;26;18;13;RENAULT;5;D;10848.270;13700;0;0;0.37;1;15.84615385;Rural;Rural - Tam 5;D
2011;15.41369391;1;1;58;32;51;3;38;OPEL;6;G;12900.000;38550;0;0;1;1;13.5625;Rural;Rural - Tam 2;G
2011;4.814010989;2;1;25;6;9999;15;35;NISSAN;4;G;9580.130;35580;0;0;0.37;1;14.63636364;añadido;Rural - Tam 2;G
2011;21.60540572;1;1;37;18;9999;12;14;SEAT;5;D;11779.840;14500;0;0;1;1;15.73529412;Rural;Capital;D
2011;40.65463496;1;2;39;17;9999;12;36;PEUGEOT;8;D;29046.920;36164;0;0;1;1;14.68181818;Rural;Capital;D
2011;30.96835602;1;1;52;32;82;5;6;SKODA;6;G;13100.000;06250;0;0;0.88;1;13.625;Rural;Rural - Tam 2;G
2011;1.791428571;1;2;52;17;9999;20;18;PEUGEOT;5;G;12014.230;18330;0;0;0.12;1;10.93333333;Rural;Corona;G
2011;20.31365679;1;2;52;30;19;13;3;PEUGEOT;7;D;13390.550;03190;0;0;1;1;12.72222222;Rural;Rural - Tam 4;D
2011;21.5788312;1;1;39;19;9999;11;25;RENAULT;6;D;14390.000;25140;0;0;1;1;14.25;Rural;Rural - Tam 2;D
2011;16.88525114;1;1;72;52;9999;10;3;VOLKSWAGEN;5;G;10900.000;03330;0;0;1;1;15.50769231;Rural;Rural - Tam 5;G
2011;7.736586826;2;2;34;11;9999;18;24;FORD;3;G;5310.000;24005;0;0;0.84;1;15.6;SubUrb;Capital;G
2011;13.47774804;1;1;50;24;9999;12;23;CITROEN;5;G;10427.560;23200;0;0;1;1;11.46666667;Rural;Rural - Tam 4;G
2011;19.57594131;1;1;70;45;9999;2;12;PEUGEOT;7;G;15720.000;12580;0;0;1;1;15.52222222;Rural;Rural - Tam 5;G
2011;35.31626244;1;1;67;42;9999;12;21;LAND ROVER;9;D;22838.460;21639;0;0;1;1;17.25;Rural;Rural - Tam 2;D
2011;16.50143889;2;1;22;4;9999;5;38;SEAT;5;G;11705.000;38300;0;0;1;1;13.78666667;SubUrb;Rural - Tam 5;G
2011;29.6912209;1;1;52;33;9999;6;15;LAND ROVER;8;D;28500.000;15320;0;0;1;1;14.44642857;Rural;Rural - Tam 4;D
