"","year","month","day","hour","price_spain","datetime"
"3893",2018,12,26,4,49.3,2018-12-26 04:00:00
"3894",2018,12,26,5,49.3,2018-12-26 05:00:00
"3895",2018,12,26,6,50.89,2018-12-26 06:00:00
"3896",2018,12,26,7,54.71,2018-12-26 07:00:00
"3897",2018,12,26,8,60,2018-12-26 08:00:00
"3898",2018,12,26,9,64.18,2018-12-26 09:00:00
"3899",2018,12,26,10,67,2018-12-26 10:00:00
"3900",2018,12,26,11,67.02,2018-12-26 11:00:00
"3901",2018,12,26,12,66.89,2018-12-26 12:00:00
"3902",2018,12,26,13,66.66,2018-12-26 13:00:00
"3903",2018,12,26,14,67.2,2018-12-26 14:00:00
"3904",2018,12,26,15,67.01,2018-12-26 15:00:00
"3905",2018,12,26,16,66.14,2018-12-26 16:00:00
"3906",2018,12,26,17,67.01,2018-12-26 17:00:00
"3907",2018,12,26,18,68.4,2018-12-26 18:00:00
"3908",2018,12,26,19,70.15,2018-12-26 19:00:00
"3909",2018,12,26,20,69.8,2018-12-26 20:00:00
"3910",2018,12,26,21,69.15,2018-12-26 21:00:00
"3911",2018,12,26,22,69.15,2018-12-26 22:00:00
"3912",2018,12,26,23,68.1,2018-12-26 23:00:00
"3913",2018,12,26,24,67.2,2018-12-27 00:00:00
"3914",2018,12,27,1,68.52,2018-12-27 01:00:00
"3915",2018,12,27,2,67.01,2018-12-27 02:00:00
"3916",2018,12,27,3,63.75,2018-12-27 03:00:00
"3917",2018,12,27,4,60.69,2018-12-27 04:00:00
"3918",2018,12,27,5,59.86,2018-12-27 05:00:00
"3919",2018,12,27,6,62.72,2018-12-27 06:00:00
"3920",2018,12,27,7,66.01,2018-12-27 07:00:00
"3921",2018,12,27,8,68.01,2018-12-27 08:00:00
"3922",2018,12,27,9,68.25,2018-12-27 09:00:00
"3923",2018,12,27,10,68.85,2018-12-27 10:00:00
"3924",2018,12,27,11,68.7,2018-12-27 11:00:00
"3925",2018,12,27,12,68.25,2018-12-27 12:00:00
"3926",2018,12,27,13,68.07,2018-12-27 13:00:00
"3927",2018,12,27,14,68.12,2018-12-27 14:00:00
"3928",2018,12,27,15,68.01,2018-12-27 15:00:00
"3929",2018,12,27,16,68.11,2018-12-27 16:00:00
"3930",2018,12,27,17,69.22,2018-12-27 17:00:00
"3931",2018,12,27,18,70.74,2018-12-27 18:00:00
"3932",2018,12,27,19,71.97,2018-12-27 19:00:00
"3933",2018,12,27,20,71.25,2018-12-27 20:00:00
"3934",2018,12,27,21,70,2018-12-27 21:00:00
"3935",2018,12,27,22,70.01,2018-12-27 22:00:00
"3936",2018,12,27,23,68.71,2018-12-27 23:00:00
"3937",2018,12,27,24,68.4,2018-12-28 00:00:00
"3938",2018,12,28,1,67.34,2018-12-28 01:00:00
"3939",2018,12,28,2,64.64,2018-12-28 02:00:00
"3940",2018,12,28,3,60,2018-12-28 03:00:00
"3941",2018,12,28,4,58.02,2018-12-28 04:00:00
"3942",2018,12,28,5,55,2018-12-28 05:00:00
"3943",2018,12,28,6,55,2018-12-28 06:00:00
"3944",2018,12,28,7,59.87,2018-12-28 07:00:00
"3945",2018,12,28,8,62.8,2018-12-28 08:00:00
"3946",2018,12,28,9,65.77,2018-12-28 09:00:00
"3947",2018,12,28,10,68.01,2018-12-28 10:00:00
"3948",2018,12,28,11,68,2018-12-28 11:00:00
"3949",2018,12,28,12,66.36,2018-12-28 12:00:00
"3950",2018,12,28,13,66.01,2018-12-28 13:00:00
"3951",2018,12,28,14,64.64,2018-12-28 14:00:00
"3952",2018,12,28,15,64.64,2018-12-28 15:00:00
"3953",2018,12,28,16,63.35,2018-12-28 16:00:00
"3954",2018,12,28,17,66.01,2018-12-28 17:00:00
"3955",2018,12,28,18,68.01,2018-12-28 18:00:00
"3956",2018,12,28,19,70.16,2018-12-28 19:00:00
"3957",2018,12,28,20,68.93,2018-12-28 20:00:00
"3958",2018,12,28,21,66,2018-12-28 21:00:00
"3959",2018,12,28,22,62.09,2018-12-28 22:00:00
"3960",2018,12,28,23,61.77,2018-12-28 23:00:00
"3961",2018,12,28,24,58.43,2018-12-29 00:00:00
"3962",2018,12,29,1,61.61,2018-12-29 01:00:00
"3963",2018,12,29,2,54.87,2018-12-29 02:00:00
"3964",2018,12,29,3,50.39,2018-12-29 03:00:00
"3965",2018,12,29,4,48.81,2018-12-29 04:00:00
"3966",2018,12,29,5,47.87,2018-12-29 05:00:00
"3967",2018,12,29,6,47.67,2018-12-29 06:00:00
"3968",2018,12,29,7,48.27,2018-12-29 07:00:00
"3969",2018,12,29,8,50.02,2018-12-29 08:00:00
"3970",2018,12,29,9,52.26,2018-12-29 09:00:00
"3971",2018,12,29,10,60.41,2018-12-29 10:00:00
"3972",2018,12,29,11,62.45,2018-12-29 11:00:00
"3973",2018,12,29,12,60.09,2018-12-29 12:00:00
"3974",2018,12,29,13,58.97,2018-12-29 13:00:00
"3975",2018,12,29,14,57.39,2018-12-29 14:00:00
"3976",2018,12,29,15,55.01,2018-12-29 15:00:00
"3977",2018,12,29,16,52.99,2018-12-29 16:00:00
"3978",2018,12,29,17,53.73,2018-12-29 17:00:00
"3979",2018,12,29,18,58.57,2018-12-29 18:00:00
"3980",2018,12,29,19,64.97,2018-12-29 19:00:00
"3981",2018,12,29,20,65.27,2018-12-29 20:00:00
"3982",2018,12,29,21,65,2018-12-29 21:00:00
"3983",2018,12,29,22,64.6,2018-12-29 22:00:00
"3984",2018,12,29,23,64.01,2018-12-29 23:00:00
"3985",2018,12,29,24,63.93,2018-12-30 00:00:00
"3986",2018,12,30,1,62.51,2018-12-30 01:00:00
"3987",2018,12,30,2,51.1,2018-12-30 02:00:00
"3988",2018,12,30,3,49.63,2018-12-30 03:00:00
"3989",2018,12,30,4,48.23,2018-12-30 04:00:00
"3990",2018,12,30,5,47.86,2018-12-30 05:00:00
"3991",2018,12,30,6,47.86,2018-12-30 06:00:00
"3992",2018,12,30,7,48.23,2018-12-30 07:00:00
"3993",2018,12,30,8,49.43,2018-12-30 08:00:00
"3994",2018,12,30,9,50.12,2018-12-30 09:00:00
"3995",2018,12,30,10,54.77,2018-12-30 10:00:00
"3996",2018,12,30,11,60.01,2018-12-30 11:00:00
"3997",2018,12,30,12,60.14,2018-12-30 12:00:00
"3998",2018,12,30,13,61,2018-12-30 13:00:00
"3999",2018,12,30,14,63.91,2018-12-30 14:00:00
"4000",2018,12,30,15,64.16,2018-12-30 15:00:00
"4001",2018,12,30,16,61.12,2018-12-30 16:00:00
"4002",2018,12,30,17,59.59,2018-12-30 17:00:00
"4003",2018,12,30,18,62.51,2018-12-30 18:00:00
"4004",2018,12,30,19,65.51,2018-12-30 19:00:00
"4005",2018,12,30,20,67.02,2018-12-30 20:00:00
"4006",2018,12,30,21,67.83,2018-12-30 21:00:00
"4007",2018,12,30,22,68.4,2018-12-30 22:00:00
"4008",2018,12,30,23,67.64,2018-12-30 23:00:00
"4009",2018,12,30,24,65.27,2018-12-31 00:00:00
"4010",2018,12,31,1,63.93,2018-12-31 01:00:00
"4011",2018,12,31,2,54.87,2018-12-31 02:00:00
"4012",2018,12,31,3,52.6,2018-12-31 03:00:00
"4013",2018,12,31,4,51.09,2018-12-31 04:00:00
"4014",2018,12,31,5,50.89,2018-12-31 05:00:00
"4015",2018,12,31,6,51.1,2018-12-31 06:00:00
"4016",2018,12,31,7,54.77,2018-12-31 07:00:00
"4017",2018,12,31,8,54.87,2018-12-31 08:00:00
"4018",2018,12,31,9,60,2018-12-31 09:00:00
"4019",2018,12,31,10,64.97,2018-12-31 10:00:00
"4020",2018,12,31,11,65.88,2018-12-31 11:00:00
"4021",2018,12,31,12,65.01,2018-12-31 12:00:00
"4022",2018,12,31,13,65.01,2018-12-31 13:00:00
"4023",2018,12,31,14,65.22,2018-12-31 14:00:00
"4024",2018,12,31,15,64.97,2018-12-31 15:00:00
"4025",2018,12,31,16,64.18,2018-12-31 16:00:00
"4026",2018,12,31,17,64.8,2018-12-31 17:00:00
"4027",2018,12,31,18,68.01,2018-12-31 18:00:00
"4028",2018,12,31,19,68.58,2018-12-31 19:00:00
"4029",2018,12,31,20,68.85,2018-12-31 20:00:00
"4030",2018,12,31,21,68.4,2018-12-31 21:00:00
"4031",2018,12,31,22,66.88,2018-12-31 22:00:00
"4032",2018,12,31,23,63.93,2018-12-31 23:00:00
"4033",2018,12,31,24,64.27,2019-01-01 00:00:00
"4034",2019,1,1,1,66.88,2019-01-01 01:00:00
"4035",2019,1,1,2,66.88,2019-01-01 02:00:00
"4036",2019,1,1,3,66,2019-01-01 03:00:00
"4037",2019,1,1,4,63.64,2019-01-01 04:00:00
"4038",2019,1,1,5,58.85,2019-01-01 05:00:00
"4039",2019,1,1,6,55.47,2019-01-01 06:00:00
"4040",2019,1,1,7,56,2019-01-01 07:00:00
"4041",2019,1,1,8,61.09,2019-01-01 08:00:00
"4042",2019,1,1,9,61.01,2019-01-01 09:00:00
"4043",2019,1,1,10,61,2019-01-01 10:00:00
"4044",2019,1,1,11,63,2019-01-01 11:00:00
"4045",2019,1,1,12,63,2019-01-01 12:00:00
"4046",2019,1,1,13,64.03,2019-01-01 13:00:00
"4047",2019,1,1,14,65.88,2019-01-01 14:00:00
"4048",2019,1,1,15,65.01,2019-01-01 15:00:00
"4049",2019,1,1,16,60.84,2019-01-01 16:00:00
"4050",2019,1,1,17,61.09,2019-01-01 17:00:00
"4051",2019,1,1,18,63.08,2019-01-01 18:00:00
"4052",2019,1,1,19,66.66,2019-01-01 19:00:00
"4053",2019,1,1,20,67.06,2019-01-01 20:00:00
"4054",2019,1,1,21,67.26,2019-01-01 21:00:00
"4055",2019,1,1,22,68.07,2019-01-01 22:00:00
"4056",2019,1,1,23,67.08,2019-01-01 23:00:00
"4057",2019,1,1,24,64.03,2019-01-02 00:00:00
"4058",2019,1,2,1,61.74,2019-01-02 01:00:00
"4059",2019,1,2,2,53,2019-01-02 02:00:00
"4060",2019,1,2,3,48.23,2019-01-02 03:00:00
"4061",2019,1,2,4,47.23,2019-01-02 04:00:00
"4062",2019,1,2,5,45.24,2019-01-02 05:00:00
"4063",2019,1,2,6,45.7,2019-01-02 06:00:00
"4064",2019,1,2,7,51.1,2019-01-02 07:00:00
"4065",2019,1,2,8,58.37,2019-01-02 08:00:00
"4066",2019,1,2,9,63.75,2019-01-02 09:00:00
"4067",2019,1,2,10,66.1,2019-01-02 10:00:00
"4068",2019,1,2,11,65.88,2019-01-02 11:00:00
"4069",2019,1,2,12,63.63,2019-01-02 12:00:00
"4070",2019,1,2,13,62.8,2019-01-02 13:00:00
"4071",2019,1,2,14,63.16,2019-01-02 14:00:00
"4072",2019,1,2,15,61.5,2019-01-02 15:00:00
"4073",2019,1,2,16,60.69,2019-01-02 16:00:00
"4074",2019,1,2,17,62.19,2019-01-02 17:00:00
"4075",2019,1,2,18,67.1,2019-01-02 18:00:00
"4076",2019,1,2,19,69.3,2019-01-02 19:00:00
"4077",2019,1,2,20,69.25,2019-01-02 20:00:00
"4078",2019,1,2,21,68.07,2019-01-02 21:00:00
"4079",2019,1,2,22,68.01,2019-01-02 22:00:00
"4080",2019,1,2,23,66.66,2019-01-02 23:00:00
"4081",2019,1,2,24,64.28,2019-01-03 00:00:00
"4082",2019,1,3,1,62.01,2019-01-03 01:00:00
"4083",2019,1,3,2,54.85,2019-01-03 02:00:00
"4084",2019,1,3,3,52.19,2019-01-03 03:00:00
"4085",2019,1,3,4,50.21,2019-01-03 04:00:00
"4086",2019,1,3,5,50.2,2019-01-03 05:00:00
"4087",2019,1,3,6,52.19,2019-01-03 06:00:00
"4088",2019,1,3,7,54.91,2019-01-03 07:00:00
"4089",2019,1,3,8,66.58,2019-01-03 08:00:00
"4090",2019,1,3,9,68.03,2019-01-03 09:00:00
"4091",2019,1,3,10,69.12,2019-01-03 10:00:00
"4092",2019,1,3,11,69.19,2019-01-03 11:00:00
"4093",2019,1,3,12,68.01,2019-01-03 12:00:00
"4094",2019,1,3,13,67.2,2019-01-03 13:00:00
"4095",2019,1,3,14,66.7,2019-01-03 14:00:00
"4096",2019,1,3,15,67,2019-01-03 15:00:00
"4097",2019,1,3,16,68.01,2019-01-03 16:00:00
"4098",2019,1,3,17,68.99,2019-01-03 17:00:00
"4099",2019,1,3,18,70,2019-01-03 18:00:00
"4100",2019,1,3,19,71.1,2019-01-03 19:00:00
"4101",2019,1,3,20,70.55,2019-01-03 20:00:00
"4102",2019,1,3,21,68.38,2019-01-03 21:00:00
"4103",2019,1,3,22,67.83,2019-01-03 22:00:00
"4104",2019,1,3,23,66.1,2019-01-03 23:00:00
"4105",2019,1,3,24,66.88,2019-01-04 00:00:00
"4106",2019,1,4,1,67.2,2019-01-04 01:00:00
"4107",2019,1,4,2,63.75,2019-01-04 02:00:00
"4108",2019,1,4,3,58.89,2019-01-04 03:00:00
"4109",2019,1,4,4,54.94,2019-01-04 04:00:00
"4110",2019,1,4,5,54.85,2019-01-04 05:00:00
"4111",2019,1,4,6,58,2019-01-04 06:00:00
"4112",2019,1,4,7,63,2019-01-04 07:00:00
"4113",2019,1,4,8,68.4,2019-01-04 08:00:00
"4114",2019,1,4,9,69.71,2019-01-04 09:00:00
"4115",2019,1,4,10,71.06,2019-01-04 10:00:00
"4116",2019,1,4,11,71.06,2019-01-04 11:00:00
"4117",2019,1,4,12,70.16,2019-01-04 12:00:00
"4118",2019,1,4,13,70.01,2019-01-04 13:00:00
"4119",2019,1,4,14,69.17,2019-01-04 14:00:00
"4120",2019,1,4,15,69.15,2019-01-04 15:00:00
"4121",2019,1,4,16,68.4,2019-01-04 16:00:00
"4122",2019,1,4,17,68.4,2019-01-04 17:00:00
"4123",2019,1,4,18,69.15,2019-01-04 18:00:00
"4124",2019,1,4,19,71.06,2019-01-04 19:00:00
"4125",2019,1,4,20,71.94,2019-01-04 20:00:00
"4126",2019,1,4,21,70.2,2019-01-04 21:00:00
"4127",2019,1,4,22,68.71,2019-01-04 22:00:00
"4128",2019,1,4,23,68.68,2019-01-04 23:00:00
"4129",2019,1,4,24,68.17,2019-01-05 00:00:00
"4130",2019,1,5,1,71.68,2019-01-05 01:00:00
"4131",2019,1,5,2,69.5,2019-01-05 02:00:00
"4132",2019,1,5,3,68.07,2019-01-05 03:00:00
"4133",2019,1,5,4,66,2019-01-05 04:00:00
"4134",2019,1,5,5,63.93,2019-01-05 05:00:00
"4135",2019,1,5,6,62,2019-01-05 06:00:00
"4136",2019,1,5,7,60.84,2019-01-05 07:00:00
"4137",2019,1,5,8,62.92,2019-01-05 08:00:00
"4138",2019,1,5,9,60.79,2019-01-05 09:00:00
"4139",2019,1,5,10,66.92,2019-01-05 10:00:00
"4140",2019,1,5,11,69.12,2019-01-05 11:00:00
"4141",2019,1,5,12,68.25,2019-01-05 12:00:00
"4142",2019,1,5,13,67.67,2019-01-05 13:00:00
"4143",2019,1,5,14,64,2019-01-05 14:00:00
"4144",2019,1,5,15,61.57,2019-01-05 15:00:00
"4145",2019,1,5,16,59.4,2019-01-05 16:00:00
"4146",2019,1,5,17,58.31,2019-01-05 17:00:00
"4147",2019,1,5,18,67.2,2019-01-05 18:00:00
"4148",2019,1,5,19,69,2019-01-05 19:00:00
"4149",2019,1,5,20,68.71,2019-01-05 20:00:00
"4150",2019,1,5,21,68.07,2019-01-05 21:00:00
"4151",2019,1,5,22,65.38,2019-01-05 22:00:00
"4152",2019,1,5,23,65.76,2019-01-05 23:00:00
"4153",2019,1,5,24,62.8,2019-01-06 00:00:00
"4154",2019,1,6,1,63.75,2019-01-06 01:00:00
"4155",2019,1,6,2,54.7,2019-01-06 02:00:00
"4156",2019,1,6,3,54.05,2019-01-06 03:00:00
"4157",2019,1,6,4,48.06,2019-01-06 04:00:00
"4158",2019,1,6,5,48.37,2019-01-06 05:00:00
"4159",2019,1,6,6,47.17,2019-01-06 06:00:00
"4160",2019,1,6,7,48.19,2019-01-06 07:00:00
"4161",2019,1,6,8,50.2,2019-01-06 08:00:00
"4162",2019,1,6,9,52.2,2019-01-06 09:00:00
"4163",2019,1,6,10,54.7,2019-01-06 10:00:00
"4164",2019,1,6,11,62,2019-01-06 11:00:00
"4165",2019,1,6,12,64.01,2019-01-06 12:00:00
"4166",2019,1,6,13,64.18,2019-01-06 13:00:00
"4167",2019,1,6,14,64.86,2019-01-06 14:00:00
"4168",2019,1,6,15,64.01,2019-01-06 15:00:00
"4169",2019,1,6,16,58.31,2019-01-06 16:00:00
"4170",2019,1,6,17,54.94,2019-01-06 17:00:00
"4171",2019,1,6,18,63.43,2019-01-06 18:00:00
"4172",2019,1,6,19,67.37,2019-01-06 19:00:00
"4173",2019,1,6,20,67.2,2019-01-06 20:00:00
"4174",2019,1,6,21,66.03,2019-01-06 21:00:00
"4175",2019,1,6,22,68,2019-01-06 22:00:00
"4176",2019,1,6,23,67.65,2019-01-06 23:00:00
"4177",2019,1,6,24,65.38,2019-01-07 00:00:00
"4178",2019,1,7,1,59.59,2019-01-07 01:00:00
"4179",2019,1,7,2,54.09,2019-01-07 02:00:00
"4180",2019,1,7,3,52.2,2019-01-07 03:00:00
"4181",2019,1,7,4,50.9,2019-01-07 04:00:00
"4182",2019,1,7,5,50.5,2019-01-07 05:00:00
"4183",2019,1,7,6,50.9,2019-01-07 06:00:00
"4184",2019,1,7,7,55.77,2019-01-07 07:00:00
"4185",2019,1,7,8,68.61,2019-01-07 08:00:00
"4186",2019,1,7,9,69.15,2019-01-07 09:00:00
"4187",2019,1,7,10,69.7,2019-01-07 10:00:00
"4188",2019,1,7,11,69.49,2019-01-07 11:00:00
"4189",2019,1,7,12,69.01,2019-01-07 12:00:00
"4190",2019,1,7,13,69,2019-01-07 13:00:00
"4191",2019,1,7,14,68.74,2019-01-07 14:00:00
"4192",2019,1,7,15,66.62,2019-01-07 15:00:00
"4193",2019,1,7,16,64.99,2019-01-07 16:00:00
"4194",2019,1,7,17,62.67,2019-01-07 17:00:00
"4195",2019,1,7,18,67.04,2019-01-07 18:00:00
"4196",2019,1,7,19,70.39,2019-01-07 19:00:00
"4197",2019,1,7,20,70.33,2019-01-07 20:00:00
"4198",2019,1,7,21,69,2019-01-07 21:00:00
"4199",2019,1,7,22,67.14,2019-01-07 22:00:00
"4200",2019,1,7,23,63,2019-01-07 23:00:00
"4201",2019,1,7,24,60.84,2019-01-08 00:00:00
"4202",2019,1,8,1,59.59,2019-01-08 01:00:00
"4203",2019,1,8,2,54.34,2019-01-08 02:00:00
"4204",2019,1,8,3,52.1,2019-01-08 03:00:00
"4205",2019,1,8,4,50.71,2019-01-08 04:00:00
"4206",2019,1,8,5,50.5,2019-01-08 05:00:00
"4207",2019,1,8,6,51.17,2019-01-08 06:00:00
"4208",2019,1,8,7,54.69,2019-01-08 07:00:00
"4209",2019,1,8,8,65.82,2019-01-08 08:00:00
"4210",2019,1,8,9,67.2,2019-01-08 09:00:00
"4211",2019,1,8,10,68.16,2019-01-08 10:00:00
"4212",2019,1,8,11,68.53,2019-01-08 11:00:00
"4213",2019,1,8,12,68.15,2019-01-08 12:00:00
"4214",2019,1,8,13,67.95,2019-01-08 13:00:00
"4215",2019,1,8,14,67.97,2019-01-08 14:00:00
"4216",2019,1,8,15,65.48,2019-01-08 15:00:00
"4217",2019,1,8,16,63.13,2019-01-08 16:00:00
"4218",2019,1,8,17,59.99,2019-01-08 17:00:00
"4219",2019,1,8,18,67.25,2019-01-08 18:00:00
"4220",2019,1,8,19,69.94,2019-01-08 19:00:00
"4221",2019,1,8,20,70,2019-01-08 20:00:00
"4222",2019,1,8,21,68.15,2019-01-08 21:00:00
"4223",2019,1,8,22,67.25,2019-01-08 22:00:00
"4224",2019,1,8,23,63.7,2019-01-08 23:00:00
"4225",2019,1,8,24,58.85,2019-01-09 00:00:00
"4226",2019,1,9,1,54.09,2019-01-09 01:00:00
"4227",2019,1,9,2,52.5,2019-01-09 02:00:00
"4228",2019,1,9,3,49.4,2019-01-09 03:00:00
"4229",2019,1,9,4,49.6,2019-01-09 04:00:00
"4230",2019,1,9,5,49.4,2019-01-09 05:00:00
"4231",2019,1,9,6,49.99,2019-01-09 06:00:00
"4232",2019,1,9,7,53.28,2019-01-09 07:00:00
"4233",2019,1,9,8,64.07,2019-01-09 08:00:00
"4234",2019,1,9,9,67.16,2019-01-09 09:00:00
"4235",2019,1,9,10,67.29,2019-01-09 10:00:00
"4236",2019,1,9,11,67.2,2019-01-09 11:00:00
"4237",2019,1,9,12,67,2019-01-09 12:00:00
"4238",2019,1,9,13,64.97,2019-01-09 13:00:00
"4239",2019,1,9,14,64.25,2019-01-09 14:00:00
"4240",2019,1,9,15,61.46,2019-01-09 15:00:00
"4241",2019,1,9,16,58.64,2019-01-09 16:00:00
"4242",2019,1,9,17,61.49,2019-01-09 17:00:00
"4243",2019,1,9,18,67.05,2019-01-09 18:00:00
"4244",2019,1,9,19,68.53,2019-01-09 19:00:00
"4245",2019,1,9,20,69.01,2019-01-09 20:00:00
"4246",2019,1,9,21,66.58,2019-01-09 21:00:00
"4247",2019,1,9,22,64.54,2019-01-09 22:00:00
"4248",2019,1,9,23,62.44,2019-01-09 23:00:00
"4249",2019,1,9,24,54.7,2019-01-10 00:00:00
"4250",2019,1,10,1,58.6,2019-01-10 01:00:00
"4251",2019,1,10,2,50.49,2019-01-10 02:00:00
"4252",2019,1,10,3,51.2,2019-01-10 03:00:00
"4253",2019,1,10,4,48.8,2019-01-10 04:00:00
"4254",2019,1,10,5,48.5,2019-01-10 05:00:00
"4255",2019,1,10,6,49.8,2019-01-10 06:00:00
"4256",2019,1,10,7,57.74,2019-01-10 07:00:00
"4257",2019,1,10,8,66.18,2019-01-10 08:00:00
"4258",2019,1,10,9,67.2,2019-01-10 09:00:00
"4259",2019,1,10,10,68,2019-01-10 10:00:00
"4260",2019,1,10,11,67.73,2019-01-10 11:00:00
"4261",2019,1,10,12,67.05,2019-01-10 12:00:00
"4262",2019,1,10,13,66.15,2019-01-10 13:00:00
"4263",2019,1,10,14,66.01,2019-01-10 14:00:00
"4264",2019,1,10,15,64.18,2019-01-10 15:00:00
"4265",2019,1,10,16,63.52,2019-01-10 16:00:00
"4266",2019,1,10,17,64.6,2019-01-10 17:00:00
"4267",2019,1,10,18,67.2,2019-01-10 18:00:00
"4268",2019,1,10,19,69,2019-01-10 19:00:00
"4269",2019,1,10,20,69.69,2019-01-10 20:00:00
"4270",2019,1,10,21,69.75,2019-01-10 21:00:00
"4271",2019,1,10,22,67.73,2019-01-10 22:00:00
"4272",2019,1,10,23,65.52,2019-01-10 23:00:00
"4273",2019,1,10,24,63.02,2019-01-11 00:00:00
"4274",2019,1,11,1,60.84,2019-01-11 01:00:00
"4275",2019,1,11,2,55.61,2019-01-11 02:00:00
"4276",2019,1,11,3,52.85,2019-01-11 03:00:00
"4277",2019,1,11,4,51,2019-01-11 04:00:00
"4278",2019,1,11,5,49.98,2019-01-11 05:00:00
"4279",2019,1,11,6,51.6,2019-01-11 06:00:00
"4280",2019,1,11,7,58.31,2019-01-11 07:00:00
"4281",2019,1,11,8,68.35,2019-01-11 08:00:00
"4282",2019,1,11,9,69.01,2019-01-11 09:00:00
"4283",2019,1,11,10,69.45,2019-01-11 10:00:00
"4284",2019,1,11,11,69.01,2019-01-11 11:00:00
"4285",2019,1,11,12,67.71,2019-01-11 12:00:00
"4286",2019,1,11,13,67.69,2019-01-11 13:00:00
"4287",2019,1,11,14,67.2,2019-01-11 14:00:00
"4288",2019,1,11,15,67.66,2019-01-11 15:00:00
"4289",2019,1,11,16,66.06,2019-01-11 16:00:00
"4290",2019,1,11,17,66.18,2019-01-11 17:00:00
"4291",2019,1,11,18,68.07,2019-01-11 18:00:00
"4292",2019,1,11,19,70,2019-01-11 19:00:00
"4293",2019,1,11,20,70.45,2019-01-11 20:00:00
"4294",2019,1,11,21,69.19,2019-01-11 21:00:00
"4295",2019,1,11,22,67.12,2019-01-11 22:00:00
"4296",2019,1,11,23,66.03,2019-01-11 23:00:00
"4297",2019,1,11,24,63.9,2019-01-12 00:00:00
"4298",2019,1,12,1,67.18,2019-01-12 01:00:00
"4299",2019,1,12,2,59.86,2019-01-12 02:00:00
"4300",2019,1,12,3,53.89,2019-01-12 03:00:00
"4301",2019,1,12,4,51.6,2019-01-12 04:00:00
"4302",2019,1,12,5,51.4,2019-01-12 05:00:00
"4303",2019,1,12,6,51.45,2019-01-12 06:00:00
"4304",2019,1,12,7,52.37,2019-01-12 07:00:00
"4305",2019,1,12,8,57.49,2019-01-12 08:00:00
"4306",2019,1,12,9,64,2019-01-12 09:00:00
"4307",2019,1,12,10,68,2019-01-12 10:00:00
"4308",2019,1,12,11,68.39,2019-01-12 11:00:00
"4309",2019,1,12,12,67.13,2019-01-12 12:00:00
"4310",2019,1,12,13,64.69,2019-01-12 13:00:00
"4311",2019,1,12,14,66.12,2019-01-12 14:00:00
"4312",2019,1,12,15,64.58,2019-01-12 15:00:00
"4313",2019,1,12,16,59.86,2019-01-12 16:00:00
"4314",2019,1,12,17,57.52,2019-01-12 17:00:00
"4315",2019,1,12,18,59.86,2019-01-12 18:00:00
"4316",2019,1,12,19,68.39,2019-01-12 19:00:00
"4317",2019,1,12,20,69.45,2019-01-12 20:00:00
"4318",2019,1,12,21,69.69,2019-01-12 21:00:00
"4319",2019,1,12,22,69.45,2019-01-12 22:00:00
"4320",2019,1,12,23,68.71,2019-01-12 23:00:00
"4321",2019,1,12,24,67.83,2019-01-13 00:00:00
"4322",2019,1,13,1,57.48,2019-01-13 01:00:00
"4323",2019,1,13,2,52.29,2019-01-13 02:00:00
"4324",2019,1,13,3,50.81,2019-01-13 03:00:00
"4325",2019,1,13,4,50,2019-01-13 04:00:00
"4326",2019,1,13,5,49.91,2019-01-13 05:00:00
"4327",2019,1,13,6,49.91,2019-01-13 06:00:00
"4328",2019,1,13,7,49.97,2019-01-13 07:00:00
"4329",2019,1,13,8,50.97,2019-01-13 08:00:00
"4330",2019,1,13,9,51.31,2019-01-13 09:00:00
"4331",2019,1,13,10,52.29,2019-01-13 10:00:00
"4332",2019,1,13,11,61.78,2019-01-13 11:00:00
"4333",2019,1,13,12,62.5,2019-01-13 12:00:00
"4334",2019,1,13,13,63.15,2019-01-13 13:00:00
"4335",2019,1,13,14,66,2019-01-13 14:00:00
"4336",2019,1,13,15,66,2019-01-13 15:00:00
"4337",2019,1,13,16,63.67,2019-01-13 16:00:00
"4338",2019,1,13,17,60.82,2019-01-13 17:00:00
"4339",2019,1,13,18,64.39,2019-01-13 18:00:00
"4340",2019,1,13,19,68.52,2019-01-13 19:00:00
"4341",2019,1,13,20,70.11,2019-01-13 20:00:00
"4342",2019,1,13,21,71.69,2019-01-13 21:00:00
"4343",2019,1,13,22,71.69,2019-01-13 22:00:00
"4344",2019,1,13,23,70.01,2019-01-13 23:00:00
"4345",2019,1,13,24,68,2019-01-14 00:00:00
"4346",2019,1,14,1,60,2019-01-14 01:00:00
"4347",2019,1,14,2,51.91,2019-01-14 02:00:00
"4348",2019,1,14,3,51.41,2019-01-14 03:00:00
"4349",2019,1,14,4,50.81,2019-01-14 04:00:00
"4350",2019,1,14,5,50.47,2019-01-14 05:00:00
"4351",2019,1,14,6,51.31,2019-01-14 06:00:00
"4352",2019,1,14,7,56.2,2019-01-14 07:00:00
"4353",2019,1,14,8,66.49,2019-01-14 08:00:00
"4354",2019,1,14,9,67.83,2019-01-14 09:00:00
"4355",2019,1,14,10,68.07,2019-01-14 10:00:00
"4356",2019,1,14,11,67.27,2019-01-14 11:00:00
"4357",2019,1,14,12,67,2019-01-14 12:00:00
"4358",2019,1,14,13,67.2,2019-01-14 13:00:00
"4359",2019,1,14,14,66.42,2019-01-14 14:00:00
"4360",2019,1,14,15,64.33,2019-01-14 15:00:00
